,발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,발생월,발생일,발생시
27429,2018,2018-01-18 17:00,주간,목,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959059,1951275,127.0364452,37.55992001,1,18,17
27435,2018,2018-01-19 3:00,야간,금,1,2,0,1,0,서울,금천구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,946692,1938836,126.8973279,37.44717251,1,19,3
27437,2018,2018-01-19 7:00,주간,금,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965139,1946555,127.1055086,37.51762701,1,19,7
27449,2018,2018-01-20 18:00,야간,토,1,1,0,0,0,서울,관악구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951350,1942723,126.9497297,37.48246402,1,20,18
27465,2018,2018-01-22 6:00,주간,월,1,9,4,4,0,서울,송파구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,962028,1945772,127.0703454,37.51044669,1,22,6
27469,2018,2018-01-22 11:00,주간,월,1,2,0,1,0,서울,노원구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,건설기계,승용차,960903,1958935,127.0569141,37.62904165,1,22,11
27470,2018,2018-01-22 12:00,주간,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966981,1949761,127.1262083,37.54659183,1,22,12
27495,2018,2018-01-26 1:00,야간,금,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960789,1964243,127.055337,37.67687864,1,26,1
27496,2018,2018-01-26 5:00,야간,금,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,946450,1944086,126.8942103,37.49447787,1,26,5
27500,2018,2018-01-26 11:00,주간,금,1,2,1,0,0,서울,구로구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,946296,1942580,126.8925782,37.48089507,1,26,11
27509,2018,2018-01-27 6:00,주간,토,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,966389,1946238,127.1196634,37.51481883,1,27,6
27524,2018,2018-01-29 7:00,주간,월,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,화물차,보행자,963182,1948990,127.0832414,37.53949856,1,29,7
27582,2018,2018-02-04 2:00,야간,일,1,1,0,0,0,서울,영등포구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,승용차,948884,1947371,126.9215154,37.52422418,2,4,2
27584,2018,2018-02-04 5:00,야간,일,1,1,0,0,0,서울,중구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,기타,957086,1951854,127.0140727,37.56504886,2,4,5
27585,2018,2018-02-04 5:00,야간,일,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956568,1954537,127.0080483,37.58920703,2,4,5
27587,2018,2018-02-04 7:00,주간,일,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,946953,1944166,126.8998911,37.49522434,2,4,7
27589,2018,2018-02-04 9:00,주간,일,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,950602,1950921,126.9407184,37.55631458,2,4,9
27604,2018,2018-02-06 11:00,주간,화,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,948558,1958412,126.917051,37.62371954,2,6,11
27605,2018,2018-02-06 12:00,주간,화,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,950276,1945198,126.9374151,37.50471459,2,6,12
27618,2018,2018-02-07 18:00,야간,수,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,959812,1963830,127.0442841,37.67311034,2,7,18
27619,2018,2018-02-07 19:00,야간,수,1,3,0,0,2,서울,강동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,불명,970678,1952482,127.1679473,37.57124512,2,7,19
27621,2018,2018-02-07 23:00,야간,수,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956096,1952534,127.0028223,37.57113118,2,7,23
27632,2018,2018-02-09 1:00,야간,금,1,1,0,0,0,서울,용산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951107,1948480,126.9465984,37.53434037,2,9,1
27664,2018,2018-02-12 12:00,주간,월,1,9,2,5,1,서울,서초구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,960998,1938197,127.0590926,37.44212696,2,12,12
27673,2018,2018-02-13 4:00,야간,화,1,1,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,959121,1956399,127.0368611,37.60610663,2,13,4
27689,2018,2018-02-14 6:00,주간,수,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950497,1954702,126.9392741,37.59038756,2,14,6
27702,2018,2018-02-15 18:00,야간,목,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,953428,1950841,126.972718,37.55574075,2,15,18
27714,2018,2018-02-17 12:00,주간,토,1,1,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,자전거,965007,1945527,127.1040593,37.50835168,2,17,12
27716,2018,2018-02-17 20:00,야간,토,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,942229,1944896,126.8463989,37.50152396,2,17,20
27727,2018,2018-02-19 14:00,주간,월,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,949119,1947547,126.9241626,37.5258235,2,19,14
27747,2018,2018-02-21 22:00,야간,수,1,5,0,4,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,965783,1946811,127.1127841,37.51995856,2,21,22
27759,2018,2018-02-23 8:00,주간,금,1,1,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,940550,1946385,126.8272841,37.51483774,2,23,8
27765,2018,2018-02-23 20:00,야간,금,1,6,0,5,0,서울,강북구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,958080,1959173,127.0249118,37.63106141,2,23,20
27770,2018,2018-02-24 5:00,야간,토,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,960672,1951888,127.054675,37.56551545,2,24,5
27782,2018,2018-02-25 1:00,야간,일,1,1,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964522,1954800,127.0981323,37.59192226,2,25,1
27784,2018,2018-02-25 4:00,야간,일,1,4,2,1,0,서울,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,958822,1956920,127.0334443,37.61078916,2,25,4
27793,2018,2018-02-26 5:00,야간,월,1,1,0,0,0,서울,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,954195,1942745,126.9819086,37.48280691,2,26,5
27800,2018,2018-02-27 3:00,야간,화,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,958528,1946177,127.0307211,37.51394641,2,27,3
27803,2018,2018-02-27 10:00,주간,화,1,1,0,0,0,서울,노원구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,지하차도(도로)내,자전거,건설기계,961887,1962117,127.0678994,37.65776297,2,27,10
27812,2018,2018-02-27 22:00,야간,화,1,1,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954153,1942263,126.9814613,37.47846129,2,27,22
27832,2018,2018-03-03 4:00,야간,토,1,2,0,1,0,서울,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,962906,1952859,127.0799215,37.57436009,3,3,4
27833,2018,2018-03-03 8:00,주간,토,1,1,0,0,0,서울,광진구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,965455,1949710,127.1089348,37.5460789,3,3,8
27847,2018,2018-03-04 22:00,야간,일,1,3,0,2,0,서울,송파구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,원동기장치자전거,승합차,966091,1944152,127.1163922,37.49600317,3,4,22
27859,2018,2018-03-07 3:00,야간,수,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,959825,1953487,127.0449967,37.57989111,3,7,3
27864,2018,2018-03-07 15:00,주간,수,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,962041,1953347,127.0701006,37.57872331,3,7,15
27869,2018,2018-03-07 20:00,야간,수,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,948172,1942190,126.9138232,37.47748709,3,7,20
27874,2018,2018-03-08 21:00,야간,목,1,1,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,962590,1955259,127.0762204,37.59597919,3,8,21
27878,2018,2018-03-09 6:00,주간,금,1,1,0,0,0,서울,마포구,차대차,기타,기타,과속,교차로,교차로부근,승합차,원동기장치자전거,950967,1948977,126.9449829,37.53880979,3,9,6
27886,2018,2018-03-10 1:00,야간,토,1,1,0,0,0,서울,관악구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로횡단보도내,이륜차,보행자,949919,1941788,126.9336083,37.47396013,3,10,1
27885,2018,2018-03-10 1:00,야간,토,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959009,1955220,127.0356583,37.59547506,3,10,1
27889,2018,2018-03-10 12:00,주간,토,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,963866,1945672,127.0911469,37.50961917,3,10,12
27895,2018,2018-03-11 3:00,야간,일,1,2,0,1,0,서울,성동구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,958101,1951844,127.025566,37.56500547,3,11,3
27902,2018,2018-03-11 21:00,야간,일,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,960631,1964719,127.0535196,37.68116212,3,11,21
27904,2018,2018-03-12 6:00,주간,월,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,958566,1959633,127.0303913,37.6352268,3,12,6
27915,2018,2018-03-13 2:00,야간,화,1,2,1,0,0,서울,은평구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,948085,1957300,126.9117701,37.61367048,3,13,2
27947,2018,2018-03-15 23:00,야간,목,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,화물차,보행자,946973,1945371,126.9000338,37.50608998,3,15,23
27949,2018,2018-03-16 9:00,주간,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946481,1946557,126.8943811,37.51675117,3,16,9
27954,2018,2018-03-17 8:00,주간,토,1,4,3,0,0,서울,강남구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,960119,1947879,127.0486313,37.52935729,3,17,8
27968,2018,2018-03-18 7:00,주간,일,1,3,1,1,0,서울,강남구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승합차,960629,1947422,127.0544277,37.52526011,3,18,7
27972,2018,2018-03-18 17:00,주간,일,1,1,0,0,0,서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958684,1951628,127.0321794,37.56308495,3,18,17
27987,2018,2018-03-20 4:00,야간,화,1,1,0,0,0,서울,강동구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,970944,1951153,127.1710156,37.55927202,3,20,4
27988,2018,2018-03-20 4:00,야간,화,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959059,1945762,127.0367526,37.51022959,3,20,4
28011,2018,2018-03-22 12:00,주간,목,1,2,1,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966878,1949043,127.1250747,37.5401165,3,22,12
28014,2018,2018-03-22 18:00,야간,목,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,특수차,보행자,964084,1956366,127.0930908,37.60601646,3,22,18
28024,2018,2018-03-23 18:00,야간,금,1,1,0,0,0,서울,중구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,956058,1951817,127.0024349,37.56466688,3,23,18
28031,2018,2018-03-24 3:00,야간,토,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,956507,1943679,127.0079964,37.49133622,3,24,3
28051,2018,2018-03-26 5:00,야간,월,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942712,1947237,126.8516806,37.52265367,3,26,5
28058,2018,2018-03-26 17:00,주간,월,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,자전거,961933,1954537,127.0688157,37.58944466,3,26,17
28114,2018,2018-04-01 0:00,야간,일,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,962100,1952641,127.0708053,37.57236236,4,1,0
28123,2018,2018-04-02 1:00,야간,월,1,1,0,0,0,서울,서대문구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,950673,1954890,126.941255,37.59209148,4,2,1
28161,2018,2018-04-05 22:00,야간,목,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,959440,1942418,127.0412434,37.48010835,4,5,22
28165,2018,2018-04-06 1:00,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,958084,1946742,127.0256649,37.51901888,4,6,1
28169,2018,2018-04-06 12:00,주간,금,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,960377,1953845,127.0512288,37.58314179,4,6,12
28177,2018,2018-04-07 19:00,야간,토,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,947008,1939510,126.9008518,37.45326561,4,7,19
28179,2018,2018-04-08 9:00,주간,일,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,967868,1947946,127.1363288,37.53026382,4,8,9
28200,2018,2018-04-10 11:00,주간,화,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,948811,1950711,126.9204563,37.55432404,4,10,11
28204,2018,2018-04-10 21:00,야간,화,1,1,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,956819,1960804,127.0105211,37.6457043,4,10,21
